,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
87,87,410,410,,411,25-29,British Columbia,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.4,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.4-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,178,1.494208662390621e-08,1.5938225732166626e-08,7.969112866083313e-09,1.693436484042704e-08,1.494208662390621e-08,6.9729737578229e-09,1.494208662390621e-08,1.9922782165208283e-08,2.191506038172911e-08,1.195366929912497e-08,0.0,3.088031235607284e-08,0.014833333333333334,label12x,,,11,0,0,1.2943831572735823e-05
88,88,411,411,,412,22-24,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.3333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.3333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,13,0.00010503833899373271,3.501277966457758e-05,7.002555932915516e-05,0.00010503833899373271,0.0,0.00010503833899373271,3.501277966457758e-05,0.0,0.0,0.0,0.0,0.0,0.0010833333333333333,label1x,,,0,0,0,0.002730996813837051
89,89,417,417,,418,22-24,Ontario,Female,English,French,High School Graduation Certificate,Full-Time,Other,,,,0.3333333333333333,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,60,6.944444444444444e-07,3.08641975308642e-07,7.71604938271605e-08,6.17283950617284e-07,4.6296296296296297e-07,2.3148148148148148e-07,3.8580246913580245e-07,2.3148148148148148e-07,0.0,0.0,1.6203703703703703e-06,0.0,0.005,label11x,,,10,0,0,0.00017592592592592592
90,90,422,422,,423,25-29,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,98,4.3366631389357586e-08,8.673326277871517e-08,5.4208289236696985e-08,7.589160493137577e-08,9.757492062605457e-08,1.8430818340476972e-07,7.589160493137577e-08,6.504994708403637e-08,0.0,1.1925823632073337e-07,2.601997883361455e-07,0.0,0.008166666666666666,label11x,,,10,0,0,5.5249088390041555e-05
91,91,424,424,,425,25-29,New Brunswick,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.4,0.3333333333333333,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.3333333333333333-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,16,7.62939453125e-05,3.0517578125e-05,1.52587890625e-05,0.0,6.103515625e-05,4.57763671875e-05,0.0,0.0,0.0,1.52587890625e-05,0.0,0.0,0.0013333333333333333,label1x,,,0,0,0,0.0029296875
92,92,425,425,,426,15-17,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Senior Managers/Owners,,,,0.06666666666666668,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.5555555555555556,0,1.0,,0.06666666666666668-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.5555555555555556-0-1.0,25,6.5876152832674565e-06,1.646903820816864e-05,0.0,0.041745718050065876,6.5876152832674565e-06,0.0,0.0,0.0,0.0,3.6231884057971014e-05,0.0,0.0,0.0020833333333333333,label4x,,,3,0,0,0.04496047430830039
93,93,428,428,,429,50-54,Quebec,Male,English,English,Bachelors Degrees,Full-Time,Unskilled,,,,0.7333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0,0,1.0,,0.7333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-1.0-0-1.0,22,1.2806502288095074e-05,8.537668192063385e-06,8.537668192063385e-06,8.537668192063385e-06,1.2806502288095074e-05,8.537668192063385e-06,1.707533638412677e-05,0.0,0.0,1.707533638412677e-05,0.0,0.0,0.0018333333333333333,label7x,,,6,0,0,0.0008452291510142749
94,94,435,435,,436,40-44,Quebec,Female,English,English,None,Full-Time,Other,,,,0.6,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.6,0.0,0.1111111111111111,0,1.0,,0.6-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.6-0.0-0.1111111111111111-0-1.0,24,6.028163580246913e-06,9.04224537037037e-06,1.2056327160493826e-05,6.028163580246913e-06,6.028163580246913e-06,1.808449074074074e-05,9.04224537037037e-06,0.0,0.0,6.028163580246913e-06,0.0,0.0,0.002,label6x,,,5,0,0,0.0009403935185185185
95,95,440,440,,441,65-69,British Columbia,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.9333333333333332,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,96,0.010527557526279666,1.1288516418018279e-07,1.7559914428028432e-07,1.254279602002031e-08,7.525677612012185e-08,3.7628388060060925e-08,1.1288516418018279e-07,7.525677612012185e-08,3.8882667662062954e-07,1.0034236816016248e-07,0.0,0.0,0.008,label1x,,,0,0,0,0.010699707401654443
96,96,441,441,,442,19 Years,Alberta,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.2,0.0,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.2-0.0-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,6,0.0,0.0007716049382716049,0.0,0.0015432098765432098,0.0023148148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,label5x,,,4,0,0,0.027777777777777776
97,97,442,442,,443,35-39,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Professionals,,,,0.5333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.4444444444444444,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.4444444444444444-0-1.0,31,2.7339659730594995e-06,5.467931946118999e-06,8.201897919178498e-06,1.0935863892237998e-05,1.9137761811416494e-05,5.467931946118999e-06,0.0,0.13401901199937666,0.0,0.0,0.0,0.0,0.0025833333333333333,label8x,,,7,0,0,0.1555216543774896
98,98,445,445,,446,70+,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Professionals,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.4444444444444444,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.4444444444444444-0-1.0,20,8.599931200550395e-06,8.599931200550395e-06,8.599931200550395e-06,0.05277777777777778,8.599931200550395e-06,4.299965600275198e-05,8.599931200550395e-06,0.0,0.0,6.019951840385276e-05,0.0,0.0,0.0016666666666666668,label4x,,,3,0,0,0.057619539043687655
99,99,446,446,,447,25-29,British Columbia,Male,French,English,High School Graduation Certificate,Not Employed,Other,,,,0.4,0.1111111111111111,0,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.4-0.1111111111111111-0-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,37,2.523531935296641e-06,2.523531935296641e-06,1.2617659676483205e-06,0.027802382214146916,4.416180886769122e-06,2.523531935296641e-06,3.154414919120801e-06,0.0,0.0,1.892648951472481e-06,0.0,0.0,0.0030833333333333333,label4x,,,3,0,0,0.028968253968253962
100,100,447,447,,448,25-29,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.4,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,37,2.667860445287251e-06,2.667860445287251e-06,2.667860445287251e-06,3.735004623402152e-06,4.802148801517053e-06,2.134288356229801e-06,1.0671441781149005e-06,0.0,0.0,0.0,0.0,0.0,0.0030833333333333333,label5x,,,4,0,0,0.0004145855131976389
101,101,448,448,,449,65-69,Saskatchewan,Male,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,0.9333333333333332,1.0,0,0.2352941176470588,0.29411764705882354,0.0,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-1.0-0-0.2352941176470588-0.29411764705882354-0.0-0.0-0.2222222222222222-0-1.0,38,1.4387550740095606e-06,2.8775101480191213e-06,4.316265222028683e-06,2.3979251233492682e-06,4.795850246698537e-07,2.8775101480191213e-06,1.4387550740095606e-06,2.3979251233492682e-06,0.0,0.0,0.0,0.0,0.0031666666666666666,label3x,,,2,0,0,0.0003644846187490888
102,102,454,454,,455,25-29,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.0,120,4.5650594005529205e-08,0.008404000452853892,4.5650594005529205e-08,3.550601755985605e-08,3.0433729337019464e-08,3.0433729337019464e-08,8.622889978822182e-08,3.550601755985605e-08,0.0,1.0651805267956813e-07,6.593974689687551e-08,6.593974689687551e-08,0.01,label2x,,,1,0,0,0.008503183976763239
103,103,455,455,,456,45-49,Saskatchewan,Female,French,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Other,,,,0.6666666666666666,1.0,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-1.0-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,21,1.0283780934898526e-05,5.141890467449263e-06,3.085134280469557e-05,1.5425671402347786e-05,5.141890467449263e-06,0.0,0.0,4.1135123739594104e-05,0.0,0.0,0.0,0.0,0.00175,label8x,,,7,0,0,0.0018356548968793867
104,104,459,459,,460,50-54,Ontario,Male,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,60,6.17283950617284e-07,3.8580246913580245e-07,1.54320987654321e-07,2.3148148148148148e-07,1.54320987654321e-07,3.08641975308642e-07,3.08641975308642e-07,0.0,0.0,0.0,1.4660493827160493e-06,1.0030864197530864e-06,0.005,label11x,,,10,0,0,0.00018518518518518518
105,105,471,471,,472,45-49,Ontario,Male,English,French,Trade Certificate/Diploma,Not Employed,Other,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.8,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.8-0.5-0.1111111111111111-0-1.0,51,1.3303374134781805e-06,7.390763408212114e-07,7.390763408212114e-07,7.390763408212114e-07,5.912610726569691e-07,1.034706877149696e-06,1.7737832179709073e-06,5.912610726569691e-07,0.0,0.0,0.0,0.0,0.00425,label7x,,,6,0,0,0.00021108020293853798
106,106,473,473,,474,55-59,Ontario,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Skilled,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.7777777777777778,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.7777777777777778-0-1.0,30,4.561211457763182e-06,6.081615277017576e-06,6.081615277017576e-06,0.03452685033144803,7.60201909627197e-06,0.0,9.122422915526364e-06,0.0,0.0,4.561211457763182e-06,0.0,0.0,0.0025,label4x,,,3,0,0,0.03630724320379492
107,107,483,483,,484,45-49,Quebec,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.6666666666666666,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.0,,0.6666666666666666-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.0,242,0.0041494529218037675,3.288146311462689e-09,5.9784478390230696e-09,3.288146311462689e-09,5.380603055120763e-09,6.576292622925378e-09,5.380603055120763e-09,4.782758271218455e-09,1.7636421125118057e-08,3.587068703413842e-09,0.0,1.1657973286094989e-08,0.020166666666666666,label1x,,,0,0,0,0.004174696319959258
108,108,485,485,,486,55-59,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,60,7.71604938271605e-08,6.17283950617284e-07,6.944444444444444e-07,7.71604938271605e-08,2.3148148148148148e-07,2.3148148148148148e-07,2.3148148148148148e-07,4.6296296296296297e-07,1.234567901234568e-06,7.716049382716049e-07,0.0,0.0,0.005,label9x,,,8,0,0,0.00016203703703703703
109,109,498,498,,499,22-24,Ontario,Female,French,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.3333333333333333,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,37,2.134288356229801e-06,3.2014325343447014e-06,1.0671441781149005e-06,5.335720890574503e-07,2.667860445287251e-06,2.134288356229801e-06,5.335720890574503e-07,2.134288356229801e-06,0.0,5.335720890574502e-06,0.0,0.0,0.0030833333333333333,label10x,,,9,0,0,0.0004145855131976388
110,110,499,499,,500,25-29,Ontario,Female,French,English,High School Graduation Certificate,Not Employed,Other,,,,0.4,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,0.0,,0.4-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-0.0,290,3.3932765053776366e-09,2.8277304211480302e-09,3.1105034632628334e-09,2.8277304211480302e-09,2.4035708579758257e-09,3.817436068549841e-09,5.6554608422960605e-09,3.3932765053776366e-09,2.544957379033227e-09,2.969116942205432e-09,2.6863439000906293e-09,5.3726878001812585e-09,0.024166666666666666,label7x,,,6,0,0,4.305219566197876e-06
111,111,501,501,,502,40-44,Ontario,Female,English,English,Elementary School Graduation Cert,Part-Time,Other Managers,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,1.0,0.2222222222222222,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-1.0-0.2222222222222222-0-1.0,96,4.709502797067901e-08,4.709502797067901e-08,2.1192762586805554e-07,5.886878496334877e-08,1.5305884090470678e-07,8.241629894868827e-08,1.1773756992669754e-07,5.886878496334877e-08,3.414389527874228e-07,1.1773756992669752e-08,0.0,0.0,0.008,label9x,,,8,0,0,6.781684027777777e-05
112,112,516,516,,517,35-39,Ontario,Male,English,French,High School Graduation Certificate,Full-Time,Other,,,,0.5333333333333333,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,33,2.5296794643150765e-06,1.686452976210051e-06,2.5296794643150765e-06,1.686452976210051e-06,3.372905952420102e-06,0.0,5.902585416735179e-06,1.0118717857260306e-05,0.0,0.0,0.0,0.0,0.00275,label8x,,,7,0,0,0.0006400089044717144
113,113,517,517,,518,45-49,Alberta,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.6666666666666666,0.0,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.0-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,74,3.001343000948158e-07,1.667412778304532e-07,3.001343000948158e-07,2.0008953339654383e-07,2.0008953339654383e-07,0.0,1.0004476669827192e-07,0.0,0.0,3.334825556609064e-07,0.0,8.670546447183566e-07,0.006166666666666667,label12x,,,11,0,0,0.00011104969103508183
114,114,518,518,,519,65-69,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,43,1.7550012416633785e-06,8.775006208316893e-07,1.462501034719482e-06,1.1700008277755857e-06,8.775006208316893e-07,2.925002069438964e-06,8.775006208316893e-07,2.632501862495068e-06,0.0,0.0,0.0,0.0,0.0035833333333333333,label6x,,,5,0,0,0.00031443772246468864
115,115,524,524,,525,55-59,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Clerical/Secretarial,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.0-0-1.0,7,0.00041649312786339027,0.0,0.0,0.00041649312786339027,0.00041649312786339027,0.0,0.0,0.0,0.0,0.001665972511453561,0.0,0.0,0.0005833333333333334,label10x,,,9,0,0,0.014577259475218658
116,116,530,530,,531,35-39,Alberta,Male,English,French,High School Graduation Certificate,Full-Time,Other Managers,,,,0.5333333333333333,0.0,0,0.2352941176470588,0.29411764705882354,0.5,0.0,0.2222222222222222,0,1.0,,0.5333333333333333-0.0-0-0.2352941176470588-0.29411764705882354-0.5-0.0-0.2222222222222222-0-1.0,242,6.875215014876531e-09,2.3913791356092277e-09,6.2773702309742225e-09,0.004149455612105296,4.782758271218455e-09,5.380603055120763e-09,5.380603055120763e-09,1.1956895678046138e-09,1.016336132633922e-08,3.885991095364996e-09,1.0462283718290372e-08,8.070904582681143e-09,0.020166666666666666,label4x,,,3,0,0,0.004173249535582215
117,117,534,534,,535,25-29,Ontario,Male,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,26,0.0400752508361204,5.574136008918617e-06,0.0,1.1148272017837235e-05,0.0,1.3935340022296544e-05,0.0,0.0,0.0,2.229654403567447e-05,0.0,0.0,0.0021666666666666666,label1x,,,0,0,0,0.04289855072463768
118,118,538,538,,539,45-49,Alberta,Female,English,French,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.6666666666666666,0.0,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.0-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.1111111111111111-0-1.0,133,5.113442995230426e-08,4.793852808028525e-08,1.91754112321141e-08,3.83508224642282e-08,5.433033182432328e-08,3.83508224642282e-08,6.072213556836131e-08,5.113442995230426e-08,0.0,6.391803744038032e-08,0.0,0.0,0.011083333333333334,label10x,,,9,0,0,2.3803077142797635e-05
119,119,543,543,,544,60-64,Quebec,Female,English,English,High School Graduation Certificate,Full-Time,Skilled,,,,0.8666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.7777777777777778,0,1.0,,0.8666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.7777777777777778-0-1.0,10,0.0004,0.0,0.0,0.0005,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,label4x,,,3,0,0,0.010000000000000002
120,120,549,549,,550,45-49,Ontario,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,0.6666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,70,2.498958767180341e-07,1.6659725114535607e-07,3.3319450229071214e-07,4.581424406497293e-07,4.1649312786339017e-07,1.6659725114535607e-07,3.3319450229071214e-07,0.0,0.0,2.0824656393169508e-07,0.0,5.830903790087464e-07,0.005833333333333334,label12x,,,11,0,0,0.0001020408163265306
121,121,552,552,,553,30-34,Manitoba,Male,English,English,Bachelors Degrees,Full-Time,Professionals,,,,0.4666666666666667,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.4444444444444444,0,1.0,,0.4666666666666667-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.4444444444444444-0-1.0,80,3.663003663003663e-07,5.494505494505494e-07,2.564102564102564e-07,1.8315018315018315e-07,2.197802197802198e-07,2.564102564102564e-07,1.465201465201465e-07,2.564102564102564e-07,0.0,0.06334538461538461,0.0,0.0,0.006666666666666667,label10x,,,9,0,0,0.0677040293040293
122,122,554,554,,555,30-34,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,49,1.040799153344582e-06,8.673326277871518e-07,1.040799153344582e-06,6.938661022297214e-07,3.469330511148607e-07,0.0,1.040799153344582e-06,0.0,0.0,6.938661022297214e-07,0.0,2.7754644089188855e-06,0.004083333333333333,label12x,,,11,0,0,0.00022949621331248035
123,123,558,558,,559,50-54,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,8,0.00048828125,0.000244140625,0.000244140625,0.00048828125,0.000244140625,0.0,0.0,0.0,0.0,0.000244140625,0.0,0.0,0.0006666666666666666,label1x,,,0,0,0,0.005859375
124,124,561,561,,562,65-69,Ontario,Female,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,17,0.0,0.0,5.986518360651813e-05,1.1973036721303624e-05,2.3946073442607248e-05,0.0,5.986518360651813e-05,0.0,0.0,4.7892146885214497e-05,0.0,0.0,0.0014166666666666668,label3x,,,2,0,0,0.002238957866883778
125,125,563,563,,564,70+,Quebec,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,13,3.501277966457758e-05,0.00017506389832288788,3.501277966457758e-05,0.0,0.00017506389832288788,3.501277966457758e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0010833333333333333,label2x,,,1,0,0,0.002730996813837051
126,126,567,567,,568,70+,Quebec,Female,English,English,High School Graduation Certificate,Full-Time,Unskilled,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.0,1.0,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.0-1.0-0-1.0,34,0.0,1.496629590162953e-06,7.483147950814765e-07,7.483147950814765e-07,0.0,1.496629590162953e-06,1.496629590162953e-06,0.0,0.0,2.993259180325906e-06,0.0,1.6462925491792482e-05,0.0028333333333333335,label12x,,,11,0,0,0.0007123956849175656
127,127,581,581,,582,40-44,British Columbia,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,0.6,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,12,4.8225308641975306e-05,0.00014467592592592592,9.645061728395061e-05,0.00014467592592592592,0.00014467592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,label2x,,,1,0,0,0.003472222222222222
128,128,583,583,,584,40-44,Quebec,Male,English,French,High School Graduation Certificate,Not Employed,Skilled,,,,0.6,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.5,0.5,0.7777777777777778,0,1.0,,0.6-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.5-0.5-0.7777777777777778-0-1.0,85,1.149411525245148e-07,5.74705762622574e-08,3.8313717508171594e-08,9.578429377042899e-08,7.662743501634319e-08,1.5325487003268638e-07,1.9156858754085797e-08,3.6398031632763027e-07,0.0,1.149411525245148e-07,2.490391638031154e-07,3.4482345757354436e-07,0.007083333333333333,label8x,,,7,0,0,8.141664970486465e-05
129,129,589,589,,590,30-34,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,0.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-0.0,231,7.726356825618725e-09,8.779950938203099e-09,6.672762713034356e-09,8.779950938203099e-09,7.023960750562478e-09,7.023960750562478e-09,4.916772525393735e-09,1.7559901876406196e-09,1.2994327388540584e-08,7.726356825618725e-09,0.0,7.726356825618725e-09,0.01925,label9x,,,8,0,0,6.814646720195716e-06
130,130,602,602,,603,18 Years,Alberta,Female,French,English,Bachelors Degrees,Full-Time,Other,,,,0.13333333333333333,0.0,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.13333333333333333-0.0-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,12,0.00028935185185185184,0.0,9.645061728395061e-05,9.645061728395061e-05,4.8225308641975306e-05,0.0,4.8225308641975306e-05,0.0,0.0,0.0,0.0,0.0,0.001,label1x,,,0,0,0,0.005208333333333333
131,131,603,603,,604,70+,New Brunswick,Male,French,English,High School Graduation Certificate,Full-Time,Other,,,,1.0,0.3333333333333333,0,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,1.0-0.3333333333333333-0-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,71,4.722237777186011e-07,5.902797221482514e-07,2.3611188885930056e-07,1.5740792590620036e-07,3.9351981476550095e-07,1.1805594442965028e-07,3.1481585181240073e-07,1.9675990738275048e-07,0.0,3.1481585181240073e-07,0.0,0.0,0.005916666666666666,label2x,,,1,0,0,0.0001033776553388971
